from,to,capacity,length,fft,alpha,beta
10437,10435,3600,0.068,0.001172414,1,2.37
10437,10438,3600,0.045,0.000775862,0.15,4
10438,10441,3600,0.004,6.90E-05,0.15,4
10439,10440,3600,0.014,0.000241379,0.15,4
10440,10434,3600,0.078,0.001344828,1,2.37
10440,10436,3600,0.046,0.000793103,0.15,4
10441,10443,3600,0.026,0.000448276,0.15,4
10441,10444,2100,0.048,0.000979592,1.58,2.65
10442,565,999999,0.443568576,0.004480491,1,3
10442,3133,850,0.548,0.011659574,1.47,2.23
10442,3144,850,0.193,0.004106383,1.47,2.23
10442,10444,1150,0.143,0.002698113,1.6,2.25
10443,10439,3600,0.038,0.000655172,0.15,4
10444,10442,1150,0.143,0.002698113,1.6,2.25
10444,10443,2100,0.052,0.001061224,1.58,2.65
10445,10446,1350,0.166,0.003132075,1.25,1.25
10445,10447,1150,0.45,0.008490566,1.6,2.25
10445,10448,1350,0.053,0.001,1.25,1.25
10446,10445,1350,0.166,0.003132075,1.25,1.25
10446,10447,1150,0.553,0.010433962,1.6,2.25
10446,11286,1350,0.195,0.003679245,1.25,1.25
10447,10445,1150,0.45,0.008490566,1.6,2.25
10447,10446,1150,0.553,0.010433962,1.6,2.25
10448,564,999999,0.072,0.000727273,1,3
10448,3105,1350,0.267,0.005037736,1.25,1.25
10448,10445,1350,0.053,0.001,1.25,1.25
10448,10449,1150,0.242,0.004566038,1.6,2.25
10449,3157,1150,0.15,0.002830189,1.6,2.25
10449,10448,1150,0.242,0.004566038,1.6,2.25
10449,11286,1350,0.692,0.013056604,1.25,1.25
10450,563,999999,0.139,0.00140404,1,3
10450,10451,2100,0.046,0.000938776,1.58,2.65
10450,14513,1150,0.520367473,0.009818254,1.6,2.25
10451,10028,4500,0.01,0.000172414,0.15,4
10452,10450,2100,0.041,0.000836735,1.58,2.65
10452,10451,4500,0.028,0.000482759,0.15,4
10453,3053,1200,0.057,0.001163265,0.45,2.07
10453,10042,1200,0.172,0.003510204,0.45,2.07
10454,2458,3600,0.06,0.001034483,1,2.37
10454,12543,850,0.467,0.00993617,1.47,2.23
10454,14371,3600,0.192,0.003310345,1,2.37
10455,10191,2400,0.016,0.000326531,0.15,4
10455,10192,1150,0.051,0.000962264,1.6,2.25
10456,10239,1100,0.114,0.002375,1,2.04
10456,10455,2400,0.017,0.000346939,0.15,4
10457,2269,850,0.019,0.00038,0.15,4
10457,10459,1350,0.349,0.006584906,1.25,1.25
10458,2243,850,0.394,0.00788,1.47,2.23
10458,10457,850,0.025,0.0005,0.15,4
10459,10240,1350,0.323,0.00609434,1.25,1.25
10459,10457,1350,0.349,0.006584906,1.25,1.25
10459,10460,1150,0.392,0.007396226,1.6,2.25
10460,10240,1150,0.136,0.002566038,1.6,2.25
10460,10459,1150,0.392,0.007396226,1.6,2.25
10460,12534,1150,0.27,0.00509434,1.6,2.25
10461,2225,1150,0.018,0.000339623,1.6,2.25
10461,2243,850,0.178,0.00356,1.47,2.23
10461,12537,1150,0.403,0.007603774,1.6,2.25
10462,544,999999,0.069,0.00069697,1,3
10462,2211,1150,0.236,0.00445283,1.6,2.25
10462,2243,1150,1.209,0.022811321,1.6,2.25
10462,10463,1150,0.329,0.006207547,1.6,2.25
10463,2211,1150,0.069,0.001301887,1.6,2.25
10463,10462,1150,0.329,0.006207547,1.6,2.25
10463,14382,1150,0.492,0.00984,1.6,2.25
10464,10465,850,0.019,0.00038,0.15,4
10464,12437,1150,0.025,0.000471698,1.6,2.25
10465,2225,850,0.028,0.00056,0.15,4
10465,12538,1150,0.462,0.00924,1.6,2.25
10466,2135,1150,0.456,0.008603774,1.6,2.25
10466,2140,1150,0.422,0.007962264,1.6,2.25
10466,2166,1150,0.11,0.002075472,1.6,2.25
10467,2327,1150,0.095,0.001792453,1.6,2.25
10467,10468,850,0.018,0.00036,0.15,4
10468,2332,850,0.032,0.00064,0.15,4
10468,2357,1150,0.293,0.005528302,1.6,2.25
10469,2736,1150,0.203,0.003830189,1.6,2.25
10469,2762,1150,0.236,0.00445283,1.6,2.25
10469,2800,1150,0.378,0.007132075,1.6,2.25
10470,593,999999,0.562465404,0.005681469,1,3
10470,2383,1150,0.802,0.015132075,1.6,2.25
10470,2420,1150,0.178,0.003358491,1.6,2.25
10470,2442,1150,0.381,0.007188679,1.6,2.25
10471,2321,1150,0.115,0.0023,1.6,2.25
10471,2385,1150,0.536,0.01072,1.6,2.25
10471,10473,1150,0.395,0.00745283,1.6,2.25
10472,2314,1150,0.457,0.008622642,1.6,2.25
10472,10473,850,0.104,0.002212766,1.47,2.23
10472,10474,1150,0.653,0.012320755,1.6,2.25
10473,600,999999,0.063,0.000636364,1,3
10473,10471,1150,0.395,0.00745283,1.6,2.25
10473,10472,850,0.104,0.002212766,1.47,2.23
10473,10474,1150,0.234,0.004415094,1.6,2.25
10474,2387,1150,0.37,0.006981132,1.6,2.25
10474,10472,1150,0.653,0.012320755,1.6,2.25
10474,10473,1150,0.234,0.004415094,1.6,2.25
10475,2387,850,0.136,0.002893617,1.47,2.23
10475,2434,850,0.443,0.009425532,1.47,2.23
10475,10476,1150,0.613,0.011566038,1.6,2.25
10476,10213,1150,0.108,0.002037736,1.6,2.25
10476,10475,1150,0.613,0.011566038,1.6,2.25
10477,6738,1150,0.313,0.00626,1.6,2.25
10477,10482,1150,0.03,0.0006,1.6,2.25
10478,10198,1150,0.006,0.00012,1.6,2.25
10478,10480,1150,0.033,0.00066,1.6,2.25
10479,10478,1150,0.034,0.00068,1.6,2.25
10479,10480,1150,0.011,0.00022,1.6,2.25
10480,10481,1150,0.024,0.00048,1.6,2.25
10481,10477,1150,0.033,0.00066,1.6,2.25
10481,10482,1150,0.017,0.00034,1.6,2.25
10482,10479,1150,0.01,0.0002,1.6,2.25
10483,2287,1150,0.103,0.001943396,1.6,2.25
10483,10283,1150,0.189,0.003566038,1.6,2.25
10483,10484,850,0.382,0.00812766,1.47,2.23
10484,2287,850,0.428,0.009106383,1.47,2.23
10484,2341,850,0.329,0.007,1.47,2.23
10484,10483,850,0.382,0.00812766,1.47,2.23
10485,3031,1150,0.029,0.00054717,1.6,2.25
10485,10486,1150,0.047,0.000886792,1.6,2.25
10486,10485,1150,0.047,0.000886792,1.6,2.25
10487,2798,850,0.631,0.013425532,1.47,2.23
10487,10195,850,0.026,0.00052,0.15,4
10488,2751,850,0.62,0.013191489,1.47,2.23
10488,10487,850,0.012,0.00024,0.15,4
10489,2840,3600,0.688,0.011862069,1,2.37
10489,10494,3600,0.057,0.000982759,1,2.37
10490,10031,3600,0.3,0.005172414,1,2.37
10490,10492,3600,0.066,0.001137931,1,2.37
10491,10490,3600,0.069,0.001189655,1,2.37
10491,10492,3600,0.03,0.000517241,0.15,4
10492,10493,3600,0.038,0.000655172,0.15,4
10493,10489,3600,0.058,0.001,1,2.37
10493,10494,3600,0.031,0.000534483,0.15,4
10494,14379,3600,0.008,0.000137931,0.15,4
10495,2518,1150,0.097,0.001830189,1.6,2.25
10496,2703,1150,0.667,0.012584906,1.6,2.25
10496,2746,3600,0.097,0.001672414,1,2.37
10496,2781,3600,0.245,0.004224138,1,2.37
10497,598,999999,0.526835994,0.005321576,1,3
10497,2658,1150,0.208,0.003924528,1.6,2.25
10497,10503,1150,0.393,0.00786,1.6,2.25
10498,2757,1500,0.203,0.003830189,0.35,2.24
10498,2779,1500,0.229,0.004320755,0.35,2.24
10498,2783,850,0.178,0.003787234,1.47,2.23
10499,2787,2900,0.079,0.001612245,0.8,2.22
10499,2794,1350,0.059,0.001113208,1.25,1.25
10499,10393,1800,0.551,0.010396226,1,2.36
10500,2491,1900,0.109,0.00222449,1.13,2.48
10500,10073,1900,0.101,0.002061224,1.13,2.48
10501,2571,850,0.189,0.004973684,1.47,2.23
10501,2605,850,0.113,0.002973684,1.47,2.23
10501,2632,850,0.71,0.018684211,1.47,2.23
10502,2424,1150,0.056,0.001056604,1.6,2.25
10502,10259,1150,0.299,0.005641509,1.6,2.25
10503,2643,2900,0.117,0.002387755,0.8,2.22
10503,10497,1150,0.393,0.00786,1.6,2.25
10504,2836,2500,0.135,0.002288136,1,2.03
10504,12296,2500,1.608,0.027254237,1,2.03
10505,3042,1150,0.387,0.007301887,1.6,2.25
10505,10506,1150,0.096,0.001811321,1.6,2.25
10505,11290,1150,0.06,0.001132075,1.6,2.25
10506,568,999999,0.088,0.000888889,1,3
10506,10425,1150,0.449,0.008471698,1.6,2.25
10506,10505,1150,0.096,0.001811321,1.6,2.25
10506,10507,1150,0.501,0.00945283,1.6,2.25
10507,3042,1150,0.189,0.003566038,1.6,2.25
10507,10097,1150,0.127,0.002396226,1.6,2.25
10507,10506,1150,0.501,0.00945283,1.6,2.25
10508,3025,1100,0.101,0.002104167,1,2.04
10508,3044,1100,0.39,0.008125,1,2.04
10508,10509,1150,0.572,0.010792453,1.6,2.25
10509,3105,1150,0.218,0.004113208,1.6,2.25
10509,10508,1150,0.572,0.010792453,1.6,2.25
10509,10510,1150,0.176,0.003320755,1.6,2.25
10510,10509,1150,0.176,0.003320755,1.6,2.25
10510,10511,1150,0.33,0.006226415,1.6,2.25
10510,10512,1150,0.383,0.007226415,1.6,2.25
10511,3134,1150,0.763,0.014396226,1.6,2.25
10511,10510,1150,0.33,0.006226415,1.6,2.25
10512,2979,1150,0.235,0.004433962,1.6,2.25
10512,3005,1550,0.261,0.004924528,0.75,1.91
10512,3025,1550,0.268,0.005056604,0.75,1.91
10512,10510,1150,0.383,0.007226415,1.6,2.25
10513,10514,4500,0.082,0.001413793,0.15,4
10514,10515,4500,0.097,0.001672414,0.15,4
10514,10518,3600,0.296,0.005103448,1,2.37
10515,10516,4500,0.059,0.001017241,0.15,4
10515,10517,3600,0.159,0.002741379,1,2.37
10516,3188,3600,0.323,0.005568966,1,2.37
10516,10513,4500,0.096,0.001655172,0.15,4
10517,10516,3600,0.156,0.002689655,1,2.37
10517,11016,3600,0.22,0.003793103,1,2.37
10518,10515,3600,0.33,0.005689655,1,2.37
10518,11219,3600,0.117,0.002017241,1,2.37
10519,6735,1350,0.281,0.00562,1.1,2.23
10519,11330,1350,0.224,0.00448,1.1,2.23
10520,2890,1500,0.18,0.003396226,0.35,2.24
10520,10521,3300,0.034,0.000723404,0.15,4
10521,2951,2700,0.342,0.006979592,0.5,2.24
10521,10522,3300,0.017,0.000361702,0.15,4
10522,2902,3300,0.035,0.000744681,0.15,4
10522,2932,2700,0.274,0.005591837,0.5,2.24
10523,2951,1100,0.118,0.002458333,1,2.04
10523,10524,2900,0.014,0.000285714,0.15,4
10524,2940,1500,0.1,0.001886792,0.35,2.24
10524,10525,2900,0.015,0.000306122,0.15,4
10525,2932,2900,0.016,0.000326531,0.15,4
10526,2808,1800,0.718,0.01354717,1,2.36
10526,2873,1800,0.03,0.000566038,1,2.36
10526,10528,1350,0.073,0.001377358,1.25,1.25
10527,347,999999,0.139,0.00140404,1,3
10527,2889,1500,0.457,0.008622642,0.35,2.24
10527,2893,1500,0.238,0.004490566,0.35,2.24
10527,2921,1150,0.626,0.011811321,1.6,2.25
10528,2890,1350,0.106,0.002,1.25,1.25
10528,10526,1350,0.073,0.001377358,1.25,1.25
10529,2808,850,0.075,0.001595745,1.47,2.23
10529,10530,850,0.441,0.009382979,1.47,2.23
10529,10531,1150,0.331,0.006245283,1.6,2.25
10530,346,999999,0.182,0.001838384,1,3
10530,2771,850,0.305,0.006489362,1.47,2.23
10530,10529,850,0.441,0.009382979,1.47,2.23
10530,10531,1150,0.311,0.005867925,1.6,2.25
10531,10529,1150,0.331,0.006245283,1.6,2.25
10531,10530,1150,0.311,0.005867925,1.6,2.25
10532,2715,1500,0.04,0.000754717,0.35,2.24
10532,2741,1500,0.297,0.005603774,0.35,2.24
10532,2811,850,1.222,0.026,1.47,2.23
10533,2885,1350,0.215,0.0043,1.1,2.23
10533,2888,1350,0.018,0.00036,1.1,2.23
10534,2934,850,0.272,0.005787234,1.47,2.23
10534,10541,1150,0.022,0.000415094,1.6,2.25
10535,10539,2400,0.022,0.00044898,1.2,2.65
10535,10546,1350,0.221,0.00442,1.1,2.23
10536,2878,850,0.043,0.000914894,1.47,2.23
10536,10544,1150,0.021,0.000396226,1.6,2.25
10537,10538,2400,0.005,0.000102041,0.15,4
10537,10545,1150,0.225,0.004245283,1.6,2.25
10538,10535,1350,0.022,0.00044,1.1,2.23
10538,10539,2400,0.012,0.000244898,0.15,4
10539,10540,2400,0.002,4.08E-05,0.15,4
10540,10534,1150,0.023,0.000433962,1.6,2.25
10540,10541,2400,0.009,0.000183673,0.15,4
10541,10542,2400,0.004,8.16E-05,0.15,4
10542,2888,2400,0.01,0.000204082,0.15,4
10542,10533,1350,0.019,0.00038,1.1,2.23
10543,10536,1150,0.021,0.000396226,1.6,2.25
10543,10544,2400,0.013,0.000265306,0.15,4
10544,10537,2400,0.008,0.000163265,0.15,4
10545,2870,1150,0.158,0.002981132,1.6,2.25
10545,10537,1150,0.225,0.004245283,1.6,2.25
10545,10547,1150,0.029,0.00054717,1.6,2.25
10546,2901,2400,0.028,0.000571429,1.2,2.65
10546,10535,1350,0.221,0.00442,1.1,2.23
10547,10545,1150,0.029,0.00054717,1.6,2.25
10547,10551,1150,0.021,0.000396226,1.6,2.25
10548,2944,1150,0.274,0.005169811,1.6,2.25
10548,10554,2400,0.009,0.000183673,0.15,4
10549,2903,1350,0.136,0.00272,1.1,2.23
10549,10553,2400,0.032,0.000653061,1.2,2.65
10550,10547,1150,0.017,0.000320755,1.6,2.25
10550,10551,2400,0.013,0.000265306,0.15,4
10551,10552,2400,0.005,0.000102041,0.15,4
10552,10549,1350,0.032,0.00064,1.1,2.23
10552,10553,2400,0.012,0.000244898,0.15,4
10553,10548,2400,0.014,0.000285714,0.15,4
10554,2901,2400,0.013,0.000265306,0.15,4
10554,10546,1350,0.028,0.00056,1.1,2.23
10555,2601,1500,0.063,0.001188679,0.35,2.24
10555,10557,2900,0.034,0.000693878,0.8,2.22
10556,10555,1500,0.033,0.000622642,0.35,2.24
10556,10557,2900,0.013,0.000265306,0.15,4
10557,2600,2900,0.016,0.000326531,0.15,4
10558,10556,2900,0.016,0.000326531,0.15,4
10559,340,999999,0.273,0.002757576,1,3
10559,2366,1150,0.772,0.014566038,1.6,2.25
10559,10560,1150,0.258,0.004867925,1.6,2.25
10560,2451,1150,0.777,0.014660377,1.6,2.25
10560,10559,1150,0.258,0.004867925,1.6,2.25
10560,12423,1150,0.727,0.013716981,1.6,2.25
10561,2534,1150,0.324,0.006113208,1.6,2.25
10561,2641,1150,0.074,0.001396226,1.6,2.25
10561,2648,1150,0.222,0.004188679,1.6,2.25
10562,2648,850,0.4,0.008510638,1.47,2.23
10562,10568,1150,0.022,0.000415094,1.6,2.25
10563,2540,1100,0.417,0.0086875,1,2.04
10563,10570,1350,0.025,0.0005,1.1,2.23
10564,10566,1150,0.026,0.000490566,1.6,2.25
10564,10712,1150,0.484,0.009132075,1.6,2.25
10565,10564,1150,0.022,0.000415094,1.6,2.25
10565,10566,2400,0.008,0.000163265,0.15,4
10566,2589,2400,0.004,8.16E-05,0.15,4
10567,10562,1150,0.022,0.000415094,1.6,2.25
10567,10568,2400,0.004,8.16E-05,0.15,4
10568,10569,2400,0.008,0.000163265,0.15,4
10569,10563,1350,0.024,0.00048,1.1,2.23
10569,10570,2400,0.007,0.000142857,0.15,4
10570,10565,2400,0.013,0.000265306,0.15,4
10571,2743,1150,0.633,0.011943396,1.6,2.25
10571,10577,1150,0.023,0.000433962,1.6,2.25
10572,2766,1550,0.764,0.014415094,0.75,1.91
10572,2810,1350,0.018,0.00036,1.1,2.23
10573,10575,2400,0.018,0.000367347,1.2,2.65
10573,10579,1350,0.391,0.00782,1.1,2.23
10574,10573,1350,0.022,0.00044,1.1,2.23
10574,10575,2400,0.011,0.00022449,0.15,4
10575,10576,2400,0.004,8.16E-05,0.15,4
10576,10571,1150,0.027,0.000509434,1.6,2.25
10576,10577,2400,0.009,0.000183673,0.15,4
10577,10578,2400,0.002,4.08E-05,0.15,4
10578,2810,2400,0.011,0.00022449,0.15,4
10578,10572,1350,0.019,0.00038,1.1,2.23
10579,351,999999,0.374,0.003777778,1,3
10579,10573,1350,0.391,0.00782,1.1,2.23
10579,10583,2400,0.037,0.000755102,1.2,2.65
10580,10585,2400,0.046,0.000938776,1.2,2.65
10580,10588,1100,0.016,0.000333333,1,2.04
10581,2699,2900,1.193,0.024346939,1,2.44
10581,10587,2400,0.036,0.000734694,1.2,2.65
10582,10579,1350,0.041,0.00082,1.1,2.23
10582,10583,2400,0.016,0.000326531,0.15,4
10583,2827,2400,0.01,0.000204082,0.15,4
10584,10580,2400,0.045,0.000918367,1.2,2.65
10584,10585,2400,0.019,0.000387755,0.15,4
10585,10586,2400,0.004,8.16E-05,0.15,4
10586,10581,2400,0.04,0.000816327,1.2,2.65
10586,10587,2400,0.015,0.000306122,0.15,4
10587,10582,2400,0.004,8.16E-05,0.15,4
10588,2851,1100,0.227,0.004729167,1,2.04
10588,10580,1100,0.016,0.000333333,1,2.04
10588,10589,850,0.541,0.011510638,1.47,2.23
10589,2745,850,0.218,0.004638298,1.47,2.23
10589,6725,850,0.082,0.001744681,1.47,2.23
10589,10588,850,0.541,0.011510638,1.47,2.23
10590,10594,3650,0.051,0.00102,0.75,2.42
10590,10946,3600,0.715,0.012327586,1,2.37
10591,10598,3650,0.043,0.00086,0.75,2.42
10591,10601,3600,0.892,0.01537931,1,2.37
10592,10596,2100,0.026,0.000530612,1.58,2.65
10592,10931,850,0.079,0.001680851,1.47,2.23
10593,2946,850,0.221,0.004702128,1.47,2.23
10593,10600,1150,0.076,0.001433962,1.6,2.25
10593,10942,1150,0.187,0.00374,1.6,2.25
10594,10595,4500,0.012,0.000206897,0.15,4
10595,10592,1150,0.031,0.000584906,1.6,2.25
10595,10596,4500,0.022,0.00037931,0.15,4
10596,10597,4500,0.008,0.000137931,0.15,4
10597,10591,3600,0.043,0.000741379,1,2.37
10597,10598,4500,0.024,0.000413793,0.15,4
10598,10599,4500,0.011,0.000189655,0.15,4
10599,10593,1150,0.088,0.001660377,1.6,2.25
10599,10600,4500,0.028,0.000482759,0.15,4
10600,2966,4500,0.009,0.000155172,0.15,4
10601,2862,3650,0.072,0.00144,0.75,2.42
10601,10591,3600,0.892,0.01537931,1,2.37
10602,2855,2400,0.147,0.003,1.2,2.65
10602,10607,2400,0.055,0.001122449,1.2,2.65
10603,2881,3600,0.203,0.0035,1,2.37
10603,10613,3650,0.064,0.00128,0.75,2.42
10604,10609,3650,0.071,0.00142,0.75,2.42
10604,10615,3600,0.711,0.012258621,1,2.37
10605,335,999999,0.518,0.005232323,1,3
10605,2756,1150,1.512,0.028528302,1.6,2.25
10605,10611,2100,0.035,0.000714286,1.58,2.65
10606,2862,4500,0.044,0.000758621,0.15,4
10606,10601,3600,0.086,0.001482759,1,2.37
10607,10606,4500,0.012,0.000206897,0.15,4
10608,10602,2400,0.057,0.001163265,1.2,2.65
10608,10607,4500,0.029,0.0005,0.15,4
10609,10608,4500,0.014,0.000241379,0.15,4
10610,10604,3600,0.07,0.001206897,1,2.37
10610,10609,4500,0.029,0.0005,0.15,4
10611,10610,4500,0.006,0.000103448,0.15,4
10612,10605,1150,0.043,0.000811321,1.6,2.25
10612,10611,4500,0.023,0.000396552,0.15,4
10613,10612,4500,0.017,0.000293103,0.15,4
10614,10603,3600,0.061,0.001051724,1,2.37
10614,10613,4500,0.036,0.00062069,0.15,4
10615,2747,1150,0.764,0.014415094,1.6,2.25
10615,10604,3600,0.711,0.012258621,1,2.37
10615,10617,3600,0.137,0.002362069,1,2.37
10616,10621,1150,0.028,0.000528302,1.6,2.25
10616,10718,1150,0.503,0.009490566,1.6,2.25
10617,10615,3600,0.137,0.002362069,1,2.37
10617,10624,3650,0.068,0.00136,0.75,2.42
10618,2727,3600,0.369,0.006362069,1,2.37
10618,10626,3650,0.067,0.00134,0.75,2.42
10619,2701,1800,0.411,0.007754717,1,2.36
10619,10628,2900,0.134,0.002734694,0.8,2.22
10620,10616,1150,0.029,0.00054717,1.6,2.25
10620,10621,4500,0.017,0.000293103,0.15,4
10621,10622,4500,0.021,0.000362069,0.15,4
10622,2769,4500,0.026,0.000448276,0.15,4
10622,2778,2900,0.066,0.001346939,0.8,2.22
10623,10617,3600,0.061,0.001051724,1,2.37
10623,10624,4500,0.038,0.000655172,0.15,4
10624,10625,4500,0.015,0.000258621,0.15,4
10625,10618,3600,0.068,0.001172414,1,2.37
10625,10626,4500,0.027,0.000465517,0.15,4
10626,10627,4500,0.006,0.000103448,0.15,4
10627,10619,1500,0.128,0.002415094,0.35,2.24
10627,10628,4500,0.019,0.000327586,0.15,4
10628,10620,4500,0.005,8.62E-05,0.15,4
10629,10630,1900,0.028,0.000571429,0.15,4
10629,10648,1150,0.298,0.005622642,1.6,2.25
10630,2749,1150,0.244,0.004603774,1.6,2.25
10630,10631,1900,0.031,0.000632653,0.15,4
10631,10629,1900,0.051,0.001040816,0.15,4
10632,10634,1900,0.03,0.000612245,0.15,4
10632,10648,1150,0.252,0.004754717,1.6,2.25
10633,10632,1900,0.051,0.001040816,0.15,4
10633,10686,2100,0.092,0.001877551,1.58,2.65
10634,10633,1900,0.032,0.000653061,0.15,4
10634,10646,1150,0.26,0.00490566,1.6,2.25
10635,2749,3600,0.405,0.006982759,1,2.37
10635,10640,3600,0.049,0.000844828,1,2.37
10636,2744,3600,1.004,0.017310345,1,2.37
10636,10644,3600,0.049,0.000844828,1,2.37
10637,2900,850,1.851,0.039382979,1.47,2.23
10637,10642,1350,0.031,0.000584906,1.25,1.25
10638,2748,2100,0.1,0.002040816,1.58,2.65
10638,10651,850,0.28,0.005957447,1.47,2.23
10638,10653,1150,0.823,0.015528302,1.6,2.25
10639,10635,3600,0.05,0.000862069,1,2.37
10639,10640,3600,0.018,0.000310345,0.15,4
10640,10641,3600,0.006,0.000103448,0.15,4
10641,10637,1350,0.029,0.00054717,1.25,1.25
10641,10642,3600,0.021,0.000362069,0.15,4
10642,10643,3600,0.002,3.45E-05,0.15,4
10643,10636,3600,0.049,0.000844828,1,2.37
10643,10644,3600,0.021,0.000362069,0.15,4
10644,2748,3600,0.015,0.000258621,0.15,4
10645,10646,850,0.033,0.00066,0.15,4
10646,10634,1150,0.26,0.00490566,1.6,2.25
10646,10647,850,0.011,0.00022,0.15,4
10647,10645,850,0.024,0.00048,0.15,4
10648,325,999999,0.046,0.000464646,1,3
10648,10629,1150,0.298,0.005622642,1.6,2.25
10648,10632,1150,0.252,0.004754717,1.6,2.25
10648,10649,1150,0.534,0.010075472,1.6,2.25
10649,10648,1150,0.534,0.010075472,1.6,2.25
10649,10651,1900,0.033,0.000673469,0.15,4
10650,2608,850,0.52,0.01106383,1.47,2.23
10650,10649,1900,0.036,0.000734694,0.15,4
10651,10638,850,0.28,0.005957447,1.47,2.23
10651,10652,1900,0.039,0.000795918,0.15,4
10652,2687,1150,0.219,0.004132075,1.6,2.25
10652,10650,1900,0.025,0.000510204,0.15,4
10653,10638,1150,0.823,0.015528302,1.6,2.25
10653,10654,850,0.02,0.0004,0.15,4
10654,324,999999,0.364,0.003676768,1,3
10654,2687,850,0.023,0.00046,0.15,4
10654,10656,1150,0.408,0.007698113,1.6,2.25
10655,10657,1150,0.363,0.006849057,1.6,2.25
10655,10660,1900,0.021,0.000428571,0.15,4
10656,10654,1150,0.408,0.007698113,1.6,2.25
10656,10655,1900,0.032,0.000653061,0.15,4
10657,10655,1150,0.363,0.006849057,1.6,2.25
10657,10658,1900,0.038,0.00077551,0.15,4
10658,2711,2100,0.074,0.001510204,1.58,2.65
10658,10659,1900,0.032,0.000653061,0.15,4
10659,324,999999,0.311,0.003141414,1,3
10659,10657,1900,0.018,0.000367347,0.15,4
10659,10660,1150,0.236,0.00445283,1.6,2.25
10660,2704,1900,0.03,0.000612245,0.15,4
10660,10659,1150,0.236,0.00445283,1.6,2.25
10661,2582,1100,0.629,0.013104167,1,2.04
10661,10662,3600,0.01,0.000172414,0.15,4
10662,2676,1500,0.188,0.00354717,0.35,2.24
10662,2682,3600,0.013,0.000224138,0.15,4
10663,2673,850,0.049,0.001042553,1.47,2.23
10663,10664,1150,0.034,0.000641509,1.6,2.25
10664,10661,3600,0.006,0.000103448,0.15,4
10665,10663,1150,0.038,0.000716981,1.6,2.25
10665,10664,3600,0.014,0.000241379,0.15,4
10666,2818,1500,0.734,0.013849057,0.35,2.24
10666,10670,2900,0.006,0.000122449,0.15,4
10667,304,999999,0.185,0.001868687,1,3
10667,2788,1350,0.834,0.015735849,1.25,1.25
10667,10671,1150,0.023,0.000433962,1.6,2.25
10668,2738,2900,0.166,0.003387755,0.8,2.22
10668,10669,1500,0.024,0.00045283,0.35,2.24
10669,10666,2900,0.022,0.00044898,0.15,4
10670,10667,1150,0.024,0.00045283,1.6,2.25
10670,10671,2900,0.01,0.000204082,0.15,4
10671,2760,2900,0.006,0.000122449,0.15,4
10672,2602,1500,0.41,0.007735849,0.35,2.24
10672,10676,2900,0.042,0.000857143,0.8,2.22
10673,324,999999,0.231544854,0.002338837,1,3
10673,2693,1150,0.236,0.00445283,1.6,2.25
10673,10678,1150,0.047,0.000886792,1.6,2.25
10674,2655,1500,0.038,0.000716981,0.35,2.24
10674,2676,1500,0.24,0.004528302,0.35,2.24
10675,10672,1500,0.047,0.000886792,0.35,2.24
10675,10676,2900,0.021,0.000428571,0.15,4
10676,10677,2900,0.003,6.12E-05,0.15,4
10677,10673,1150,0.052,0.000981132,1.6,2.25
10677,10678,2900,0.021,0.000428571,0.15,4
10678,10679,2900,0.01,0.000204082,0.15,4
10679,2655,2900,0.017,0.000346939,0.15,4
10679,10674,1500,0.034,0.000641509,0.35,2.24
10680,2608,1800,0.389,0.007339623,1,2.36
10680,2625,2900,0.06,0.00122449,0.8,2.22
10681,326,999999,0.403,0.004070707,1,3
10681,2562,1350,0.343,0.00686,1.1,2.23
10681,10689,2400,0.024,0.000489796,1.2,2.65
10682,2634,1800,0.075,0.001415094,1,2.36
10682,10684,2900,0.04,0.000816327,0.8,2.22
10683,10682,1500,0.053,0.001,0.35,2.24
10683,10684,3300,0.029,0.000617021,0.15,4
10684,10685,3300,0.012,0.000255319,0.15,4
10685,10633,2100,0.094,0.001918367,1.58,2.65
10685,10686,3300,0.03,0.000638298,0.15,4
10686,10687,3300,0.005,0.000106383,0.15,4
10687,2625,3300,0.025,0.000531915,0.15,4
10687,10680,1500,0.078,0.001471698,0.35,2.24
10688,10681,1350,0.024,0.00048,1.1,2.23
10688,10689,3300,0.026,0.000553191,0.15,4
10689,10683,3300,0.016,0.000340426,0.15,4
10690,2270,1150,0.731,0.013792453,1.6,2.25
10690,2313,850,0.096,0.002042553,1.47,2.23
10690,2375,850,0.163,0.003468085,1.47,2.23
10691,2242,1500,0.202,0.003811321,0.35,2.24
10691,2282,1500,0.371,0.007,0.35,2.24
10691,10692,1150,0.264,0.004981132,1.6,2.25
10692,2242,1500,0.182,0.003433962,0.35,2.24
10692,2251,1500,0.281,0.005301887,0.35,2.24
10692,10691,1150,0.264,0.004981132,1.6,2.25
10693,2339,1550,0.034,0.000641509,0.75,1.91
10693,10696,2400,0.057,0.001163265,1.2,2.65
10694,2437,850,0.578,0.012297872,1.47,2.23
10694,10699,2100,0.04,0.000816327,1.58,2.65
10695,2396,2400,0.055,0.001122449,1.2,2.65
10695,2487,1350,0.957,0.01914,1.1,2.23
10696,12566,2400,0.006,0.000122449,0.15,4
10697,2396,2400,0.014,0.000285714,0.15,4
10697,10695,1350,0.057,0.00114,1.1,2.23
10698,10694,1150,0.036,0.000679245,1.6,2.25
10698,10699,2400,0.015,0.000306122,0.15,4
10699,10700,2400,0.005,0.000102041,0.15,4
