from,to,capacity,length,fft,alpha,beta
869,50,1.50E+06,0.36,0.0125,0.1,1.5
869,867,14250,0.05,0.0125,0.1,1.5
870,855,9000,0.17,0.0125,0.1,1.5
870,879,12000,0.03,0.0125,0.1,1.5
870,923,13500,0.11,0.0125,0.1,1.5
871,38,1.50E+06,0.22,0.0125,0.1,1.5
871,880,9000,0.05,0.0125,0.1,1.5
871,883,9000,0.05,0.0125,0.1,1.5
871,917,13500,0.1,0.0125,0.1,1.5
872,847,12000,0.45,0.0125,0.1,1.5
872,967,12000,0.51,0.0125,0.1,1.5
873,868,9000,0.05,0.0125,0.1,1.5
873,928,9000,0.15,0.0125,0.1,1.5
874,839,13500,0.21,0.0125,0.1,1.5
874,921,13500,0.12,0.0125,0.1,1.5
874,928,9000,0.03,0.0125,0.1,1.5
875,852,9000,0.11,0.0125,0.1,1.5
875,909,9000,0.1,0.0125,0.1,1.5
876,840,10500,0.09,0.0125,0.1,1.5
876,889,11250,0.09,0.0125,0.1,1.5
876,935,10500,0.16,0.0125,0.1,1.5
877,905,9000,0.21,0.0125,0.1,1.5
877,910,9000,0.1,0.0125,0.1,1.5
878,864,9000,0.07,0.0125,0.1,1.5
879,866,12000,0.03,0.0125,0.1,1.5
880,858,13500,0.05,0.0125,0.1,1.5
880,871,9000,0.05,0.0125,0.1,1.5
881,844,11250,0.07,0.0125,0.1,1.5
881,896,11250,0.05,0.0125,0.1,1.5
882,856,9000,0.15,0.0125,0.1,1.5
882,903,9000,0.07,0.0125,0.1,1.5
883,871,9000,0.05,0.0125,0.1,1.5
883,887,9000,0.1,0.0125,0.1,1.5
883,916,9000,0.09,0.0125,0.1,1.5
884,845,11250,0.08,0.0125,0.1,1.5
884,894,9000,0.17,0.0125,0.1,1.5
884,899,11250,0.05,0.0125,0.1,1.5
885,884,9000,0.07,0.0125,0.1,1.5
886,885,9000,0.06,0.0125,0.1,1.5
886,887,9000,0.1,0.0125,0.1,1.5
886,925,9000,0.09,0.0125,0.1,1.5
887,883,9000,0.1,0.0125,0.1,1.5
887,886,9000,0.1,0.0125,0.1,1.5
888,862,9000,0.05,0.0125,0.1,1.5
888,882,9000,0.05,0.0125,0.1,1.5
889,898,11250,0.08,0.0125,0.1,1.5
890,878,9000,0.11,0.0125,0.1,1.5
891,830,9000,0.14,0.0125,0.1,1.5
892,854,7500,0.1,0.0125,0.1,1.5
892,906,9000,0.06,0.0125,0.1,1.5
892,936,11250,0.1,0.0125,0.1,1.5
893,862,13500,0.12,0.0125,0.1,1.5
893,913,9000,0.05,0.0125,0.1,1.5
893,930,13500,0.1,0.0125,0.1,1.5
894,901,9000,0.07,0.0125,0.1,1.5
895,880,13500,0.05,0.0125,0.1,1.5
896,881,11250,0.05,0.0125,0.1,1.5
896,895,11250,0.15,0.0125,0.1,1.5
896,919,11250,0.05,0.0125,0.1,1.5
897,896,11250,0.25,0.0125,0.1,1.5
897,920,11250,0.05,0.0125,0.1,1.5
898,904,11250,0.08,0.0125,0.1,1.5
899,884,11250,0.05,0.0125,0.1,1.5
899,927,11250,0.06,0.0125,0.1,1.5
900,851,16500,0.24,0.0125,0.1,1.5
900,942,16500,0.21,0.0125,0.1,1.5
900,1001,11250,0.32,0.0125,0.1,1.5
901,903,9000,0.06,0.0125,0.1,1.5
902,890,9000,0.1,0.0125,0.1,1.5
902,951,11250,0.14,0.0125,0.1,1.5
903,907,9000,0.06,0.0125,0.1,1.5
903,944,9000,0.11,0.0125,0.1,1.5
904,909,11250,0.11,0.0125,0.1,1.5
905,935,9000,0.22,0.0125,0.1,1.5
906,3,1.50E+06,0.24,0.0125,0.1,1.5
906,911,9000,0.05,0.0125,0.1,1.5
907,888,9000,0.07,0.0125,0.1,1.5
907,914,9000,0.07,0.0125,0.1,1.5
908,916,9000,0.1,0.0125,0.1,1.5
909,875,9000,0.1,0.0125,0.1,1.5
909,929,11250,0.05,0.0125,0.1,1.5
909,940,11250,0.06,0.0125,0.1,1.5
910,891,9000,0.24,0.0125,0.1,1.5
910,948,9000,0.1,0.0125,0.1,1.5
911,931,9000,0.11,0.0125,0.1,1.5
912,902,9000,0.15,0.0125,0.1,1.5
913,937,9000,0.05,0.0125,0.1,1.5
914,913,9000,0.05,0.0125,0.1,1.5
915,933,9000,0.05,0.0125,0.1,1.5
916,38,1.50E+06,0.11,0.0125,0.1,1.5
916,1013,9000,0.25,0.0125,0.1,1.5
917,918,9000,0.05,0.0125,0.1,1.5
917,974,13500,0.15,0.0125,0.1,1.5
918,895,13500,0.05,0.0125,0.1,1.5
918,917,9000,0.05,0.0125,0.1,1.5
918,919,11250,0.15,0.0125,0.1,1.5
919,896,11250,0.05,0.0125,0.1,1.5
919,920,11250,0.25,0.0125,0.1,1.5
920,1000,11250,0.25,0.0125,0.1,1.5
921,874,13500,0.12,0.0125,0.1,1.5
921,946,13500,0.05,0.0125,0.1,1.5
921,1602,13500,0.05,0.0125,0.1,1.5
922,879,13500,0.11,0.0125,0.1,1.5
922,923,9000,0.04,0.0125,0.1,1.5
923,912,9000,0.08,0.0125,0.1,1.5
923,953,13500,0.1,0.0125,0.1,1.5
924,925,9000,0.06,0.0125,0.1,1.5
925,908,9000,0.1,0.0125,0.1,1.5
925,957,9000,0.11,0.0125,0.1,1.5
926,924,9000,0.06,0.0125,0.1,1.5
927,899,11250,0.06,0.0125,0.1,1.5
927,926,9000,0.02,0.0125,0.1,1.5
927,965,11250,0.13,0.0125,0.1,1.5
928,1604,9000,0.04,0.0125,0.1,1.5
929,934,11250,0.11,0.0125,0.1,1.5
930,34,1.50E+06,0.25,0.0125,0.1,1.5
930,893,13500,0.1,0.0125,0.1,1.5
930,922,9000,0.28,0.0125,0.1,1.5
930,960,13500,0.13,0.0125,0.1,1.5
931,951,9000,0.16,0.0125,0.1,1.5
932,904,11250,0.07,0.0125,0.1,1.5
933,927,9000,0.17,0.0125,0.1,1.5
933,976,9000,0.1,0.0125,0.1,1.5
934,992,11250,0.16,0.0125,0.1,1.5
935,876,10500,0.16,0.0125,0.1,1.5
935,947,9000,0.05,0.0125,0.1,1.5
935,961,10500,0.09,0.0125,0.1,1.5
936,892,11250,0.1,0.0125,0.1,1.5
936,950,11250,0.04,0.0125,0.1,1.5
937,956,9000,0.05,0.0125,0.1,1.5
938,918,13500,0.05,0.0125,0.1,1.5
939,850,30000,0.21,0.0125,0.1,1.5
939,1051,30000,0.31,0.0125,0.1,1.5
940,978,11250,0.12,0.0125,0.1,1.5
941,933,9000,0.06,0.0125,0.1,1.5
942,900,16500,0.21,0.0125,0.1,1.5
942,983,16500,0.25,0.0125,0.1,1.5
943,910,9000,0.2,0.0125,0.1,1.5
944,941,9000,0.07,0.0125,0.1,1.5
944,1056,9000,0.27,0.0125,0.1,1.5
945,41,1.50E+06,0.43,0.0125,0.1,1.5
945,907,9000,0.11,0.0125,0.1,1.5
945,944,9000,0.07,0.0125,0.1,1.5
946,921,13500,0.05,0.0125,0.1,1.5
946,999,13500,0.05,0.0125,0.1,1.5
946,1605,13500,0.06,0.0125,0.1,1.5
947,963,9000,0.03,0.0125,0.1,1.5
948,970,9000,0.05,0.0125,0.1,1.5
949,891,9000,0.16,0.0125,0.1,1.5
949,959,11250,0.11,0.0125,0.1,1.5
949,1006,11250,0.16,0.0125,0.1,1.5
950,3,1.50E+06,0.34,0.0125,0.1,1.5
950,936,11250,0.04,0.0125,0.1,1.5
950,949,11250,0.05,0.0125,0.1,1.5
950,971,13500,0.12,0.0125,0.1,1.5
951,902,11250,0.14,0.0125,0.1,1.5
951,952,11250,0.15,0.0125,0.1,1.5
951,973,11250,0.05,0.0125,0.1,1.5
952,953,11250,0.07,0.0125,0.1,1.5
953,954,9000,0.03,0.0125,0.1,1.5
953,962,13500,0.03,0.0125,0.1,1.5
954,922,13500,0.1,0.0125,0.1,1.5
954,960,9000,0.2,0.0125,0.1,1.5
955,945,9000,0.06,0.0125,0.1,1.5
956,955,9000,0.05,0.0125,0.1,1.5
956,982,9000,0.09,0.0125,0.1,1.5
957,979,9000,0.07,0.0125,0.1,1.5
958,956,9000,0.09,0.0125,0.1,1.5
958,981,11250,0.08,0.0125,0.1,1.5
959,970,11250,0.09,0.0125,0.1,1.5
960,930,13500,0.13,0.0125,0.1,1.5
960,958,11250,0.06,0.0125,0.1,1.5
960,990,13500,0.1,0.0125,0.1,1.5
961,935,10500,0.09,0.0125,0.1,1.5
961,943,9000,0.18,0.0125,0.1,1.5
961,985,10500,0.1,0.0125,0.1,1.5
962,997,13500,0.11,0.0125,0.1,1.5
963,961,9000,0.07,0.0125,0.1,1.5
963,993,9000,0.1,0.0125,0.1,1.5
964,932,11250,0.1,0.0125,0.1,1.5
965,927,11250,0.13,0.0125,0.1,1.5
965,1010,11250,0.11,0.0125,0.1,1.5
966,45,1.50E+06,1.04,0.0125,0.1,1.5
966,967,12000,0.05,0.0125,0.1,1.5
967,872,12000,0.51,0.0125,0.1,1.5
967,966,12000,0.05,0.0125,0.1,1.5
967,1067,16500,0.25,0.0125,0.1,1.5
968,790,4500,0.45,0.0125,0.1,1.5
968,969,11250,0.23,0.0125,0.1,1.5
968,984,11250,0.21,0.0125,0.1,1.5
969,921,9000,0.03,0.0125,0.1,1.5
970,977,11250,0.1,0.0125,0.1,1.5
970,1033,9000,0.15,0.0125,0.1,1.5
971,950,13500,0.12,0.0125,0.1,1.5
971,988,13500,0.11,0.0125,0.1,1.5
972,951,11250,0.09,0.0125,0.1,1.5
973,951,11250,0.05,0.0125,0.1,1.5
973,1007,11250,0.06,0.0125,0.1,1.5
974,1013,13500,0.1,0.0125,0.1,1.5
975,938,13500,0.1,0.0125,0.1,1.5
976,996,9000,0.08,0.0125,0.1,1.5
977,980,11250,0.06,0.0125,0.1,1.5
978,1003,11250,0.07,0.0125,0.1,1.5
979,1021,9000,0.07,0.0125,0.1,1.5
980,986,11250,0.09,0.0125,0.1,1.5
981,998,11250,0.06,0.0125,0.1,1.5
982,1029,9000,0.1,0.0125,0.1,1.5
983,942,16500,0.25,0.0125,0.1,1.5
983,1050,16500,0.21,0.0125,0.1,1.5
984,16,1.50E+06,0.24,0.0125,0.1,1.5
984,968,11250,0.21,0.0125,0.1,1.5
984,1002,11250,0.21,0.0125,0.1,1.5
985,961,10500,0.1,0.0125,0.1,1.5
985,993,11250,0.11,0.0125,0.1,1.5
985,1053,10500,0.15,0.0125,0.1,1.5
986,8,1.50E+06,0.24,0.0125,0.1,1.5
986,985,9000,0.1,0.0125,0.1,1.5
987,988,11250,0.05,0.0125,0.1,1.5
988,971,13500,0.11,0.0125,0.1,1.5
988,972,11250,0.09,0.0125,0.1,1.5
988,1035,13500,0.12,0.0125,0.1,1.5
989,954,13500,0.1,0.0125,0.1,1.5
990,960,13500,0.1,0.0125,0.1,1.5
990,1009,13500,0.07,0.0125,0.1,1.5
991,945,9000,0.11,0.0125,0.1,1.5
992,1027,11250,0.08,0.0125,0.1,1.5
992,1601,9000,0.13,0.0125,0.1,1.5
993,1004,11250,0.1,0.0125,0.1,1.5
993,1070,9000,0.18,0.0125,0.1,1.5
994,963,11250,0.22,0.0125,0.1,1.5
994,964,11250,0.07,0.0125,0.1,1.5
995,7,1.50E+06,0.1,0.0125,0.1,1.5
995,987,11250,0.06,0.0125,0.1,1.5
996,1045,9000,0.1,0.0125,0.1,1.5
997,1065,13500,0.16,0.0125,0.1,1.5
998,41,1.50E+06,0.43,0.0125,0.1,1.5
998,1042,11250,0.08,0.0125,0.1,1.5
999,946,13500,0.05,0.0125,0.1,1.5
999,1052,13500,0.15,0.0125,0.1,1.5
1000,1020,11250,0.05,0.0125,0.1,1.5
1000,1075,11250,0.15,0.0125,0.1,1.5
1001,900,11250,0.32,0.0125,0.1,1.5
1001,1002,11250,0.05,0.0125,0.1,1.5
1001,1141,11250,0.33,0.0125,0.1,1.5
1002,984,11250,0.21,0.0125,0.1,1.5
1002,1001,11250,0.05,0.0125,0.1,1.5
1003,994,11250,0.14,0.0125,0.1,1.5
1003,1039,11250,0.06,0.0125,0.1,1.5
1004,1026,11250,0.1,0.0125,0.1,1.5
1005,1216,9000,0.11,0.0125,0.1,1.5
1005,1232,9000,0.07,0.0125,0.1,1.5
1006,995,11250,0.1,0.0125,0.1,1.5
1006,1031,11250,0.05,0.0125,0.1,1.5
1007,973,11250,0.06,0.0125,0.1,1.5
1007,1036,11250,0.05,0.0125,0.1,1.5
1008,989,13500,0.05,0.0125,0.1,1.5
1009,990,13500,0.07,0.0125,0.1,1.5
1009,1024,13500,0.02,0.0125,0.1,1.5
1010,965,11250,0.11,0.0125,0.1,1.5
1010,1037,11250,0.05,0.0125,0.1,1.5
1011,1012,12000,0.05,0.0125,0.1,1.5
1011,1021,12000,0.07,0.0125,0.1,1.5
1012,1011,12000,0.05,0.0125,0.1,1.5
1012,1013,12000,0.1,0.0125,0.1,1.5
1013,1012,12000,0.1,0.0125,0.1,1.5
1013,1014,9000,0.05,0.0125,0.1,1.5
1013,1094,13500,0.2,0.0125,0.1,1.5
1014,975,13500,0.1,0.0125,0.1,1.5
1014,1013,9000,0.05,0.0125,0.1,1.5
1014,1015,11250,0.1,0.0125,0.1,1.5
1015,1014,11250,0.1,0.0125,0.1,1.5
1015,1016,11250,0.05,0.0125,0.1,1.5
1016,1015,11250,0.05,0.0125,0.1,1.5
1016,1017,11250,0.1,0.0125,0.1,1.5
1017,1016,11250,0.1,0.0125,0.1,1.5
1017,1018,11250,0.05,0.0125,0.1,1.5
1018,1017,11250,0.05,0.0125,0.1,1.5
1018,1019,11250,0.05,0.0125,0.1,1.5
1019,1018,11250,0.05,0.0125,0.1,1.5
1019,1020,11250,0.05,0.0125,0.1,1.5
1020,1000,11250,0.05,0.0125,0.1,1.5
1020,1019,11250,0.05,0.0125,0.1,1.5
1021,1011,12000,0.07,0.0125,0.1,1.5
1021,1022,12000,0.06,0.0125,0.1,1.5
1021,1030,9000,0.04,0.0125,0.1,1.5
1022,1021,12000,0.06,0.0125,0.1,1.5
1022,1037,12000,0.08,0.0125,0.1,1.5
1023,929,11250,0.25,0.0125,0.1,1.5
1023,1003,11250,0.06,0.0125,0.1,1.5
1024,1009,13500,0.02,0.0125,0.1,1.5
1024,1040,11250,0.07,0.0125,0.1,1.5
1024,1066,13500,0.17,0.0125,0.1,1.5
1025,1006,11250,0.09,0.0125,0.1,1.5
1026,14,1.50E+06,0.21,0.0125,0.1,1.5
1026,994,11250,0.07,0.0125,0.1,1.5
1026,1028,11250,0.09,0.0125,0.1,1.5
1027,1023,11250,0.1,0.0125,0.1,1.5
1027,1060,11250,0.08,0.0125,0.1,1.5
1028,1039,11250,0.06,0.0125,0.1,1.5
1029,1058,7500,0.06,0.0125,0.1,1.5
1030,1085,9000,0.15,0.0125,0.1,1.5
1031,1006,11250,0.05,0.0125,0.1,1.5
1031,1076,11250,0.11,0.0125,0.1,1.5
1032,991,9000,0.09,0.0125,0.1,1.5
1033,1034,11250,0.03,0.0125,0.1,1.5
1033,1063,9000,0.09,0.0125,0.1,1.5
1034,1025,11250,0.12,0.0125,0.1,1.5
1035,988,13500,0.12,0.0125,0.1,1.5
1035,1055,13500,0.06,0.0125,0.1,1.5
1036,1007,11250,0.05,0.0125,0.1,1.5
1036,1055,11250,0.03,0.0125,0.1,1.5
1037,1010,11250,0.05,0.0125,0.1,1.5
1037,1022,12000,0.08,0.0125,0.1,1.5
1037,1045,12000,0.16,0.0125,0.1,1.5
1037,1057,11250,0.05,0.0125,0.1,1.5
1038,1014,13500,0.05,0.0125,0.1,1.5
1039,1044,11250,0.06,0.0125,0.1,1.5
1040,1024,11250,0.07,0.0125,0.1,1.5
1040,1059,11250,0.1,0.0125,0.1,1.5
1041,977,9000,0.15,0.0125,0.1,1.5
1041,1033,11250,0.09,0.0125,0.1,1.5
1042,1064,11250,0.08,0.0125,0.1,1.5
1043,995,9000,0.08,0.0125,0.1,1.5
1044,1023,11250,0.06,0.0125,0.1,1.5
1044,1060,11250,0.11,0.0125,0.1,1.5
1045,1037,12000,0.16,0.0125,0.1,1.5
1045,1047,12000,0.05,0.0125,0.1,1.5
1045,1084,9000,0.11,0.0125,0.1,1.5
1046,1032,9000,0.05,0.0125,0.1,1.5
1046,1049,12000,0.06,0.0125,0.1,1.5
1046,1056,12000,0.09,0.0125,0.1,1.5
1047,1045,12000,0.05,0.0125,0.1,1.5
1047,1048,12000,0.05,0.0125,0.1,1.5
1048,41,1.50E+06,0.15,0.0125,0.1,1.5
1048,1047,12000,0.05,0.0125,0.1,1.5
1048,1056,12000,0.05,0.0125,0.1,1.5
1049,1046,12000,0.06,0.0125,0.1,1.5
1049,1058,10500,0.04,0.0125,0.1,1.5
1050,983,16500,0.21,0.0125,0.1,1.5
1050,1086,16500,0.14,0.0125,0.1,1.5
1051,939,30000,0.31,0.0125,0.1,1.5
1051,1087,30000,0.11,0.0125,0.1,1.5
1052,999,13500,0.15,0.0125,0.1,1.5
1052,1097,13500,0.07,0.0125,0.1,1.5
1053,13,1.50E+06,0.21,0.0125,0.1,1.5
1053,985,10500,0.15,0.0125,0.1,1.5
1053,1054,11250,0.1,0.0125,0.1,1.5
1053,1091,7500,0.09,0.0125,0.1,1.5
1054,8,1.50E+06,0.09,0.0125,0.1,1.5
1054,1041,11250,0.13,0.0125,0.1,1.5
1055,7,1.50E+06,0.18,0.0125,0.1,1.5
1055,1035,13500,0.06,0.0125,0.1,1.5
1055,1036,11250,0.03,0.0125,0.1,1.5
1055,1065,13500,0.2,0.0125,0.1,1.5
1055,1072,9000,0.22,0.0125,0.1,1.5
1056,1046,12000,0.09,0.0125,0.1,1.5
1056,1048,12000,0.05,0.0125,0.1,1.5
1056,1119,9000,0.18,0.0125,0.1,1.5
1057,1037,11250,0.05,0.0125,0.1,1.5
1057,1074,11250,0.05,0.0125,0.1,1.5
1058,1049,12000,0.04,0.0125,0.1,1.5
1058,1064,9000,0.09,0.0125,0.1,1.5
1058,1073,9000,0.05,0.0125,0.1,1.5
1059,1040,11250,0.1,0.0125,0.1,1.5
1059,1064,11250,0.06,0.0125,0.1,1.5
1060,1080,11250,0.07,0.0125,0.1,1.5
1061,1079,9000,0.04,0.0125,0.1,1.5
1062,13,1.50E+06,0.12,0.0125,0.1,1.5
1062,1053,9000,0.1,0.0125,0.1,1.5
1063,1100,9000,0.09,0.0125,0.1,1.5
1064,1058,10500,0.09,0.0125,0.1,1.5
1064,1059,11250,0.06,0.0125,0.1,1.5
1064,1092,11250,0.1,0.0125,0.1,1.5
1064,1103,11250,0.09,0.0125,0.1,1.5
1065,7,1.50E+06,0.37,0.0125,0.1,1.5
1065,1055,13500,0.2,0.0125,0.1,1.5
1065,1077,10500,0.02,0.0125,0.1,1.5
1066,1008,13500,0.15,0.0125,0.1,1.5
1066,1024,13500,0.17,0.0125,0.1,1.5
1066,1065,10500,0.04,0.0125,0.1,1.5
1066,1081,13500,0.04,0.0125,0.1,1.5
1067,1218,16500,0.47,0.0125,0.1,1.5
1068,967,16500,0.27,0.0125,0.1,1.5
1069,1080,13500,0.12,0.0125,0.1,1.5
1069,1600,9000,0.03,0.0125,0.1,1.5
1070,1062,11250,0.1,0.0125,0.1,1.5
1070,1117,9000,0.13,0.0125,0.1,1.5
1071,1041,9000,0.08,0.0125,0.1,1.5
1072,1043,9000,0.09,0.0125,0.1,1.5
1072,1076,9000,0.09,0.0125,0.1,1.5
1073,1058,7500,0.05,0.0125,0.1,1.5
1073,1092,9000,0.05,0.0125,0.1,1.5
1074,1057,11250,0.05,0.0125,0.1,1.5
1074,1111,11250,0.1,0.0125,0.1,1.5
1075,1000,11250,0.15,0.0125,0.1,1.5
1075,1098,13500,0.16,0.0125,0.1,1.5
1076,1031,11250,0.11,0.0125,0.1,1.5
1076,1100,9000,0.26,0.0125,0.1,1.5
1076,1110,11250,0.1,0.0125,0.1,1.5
1077,1078,10500,0.04,0.0125,0.1,1.5
1077,1099,13500,0.17,0.0125,0.1,1.5
1077,1122,10500,0.14,0.0125,0.1,1.5
1078,1066,10500,0.02,0.0125,0.1,1.5
1079,1088,9000,0.06,0.0125,0.1,1.5
1079,1107,13500,0.26,0.0125,0.1,1.5
1079,1142,9000,0.19,0.0125,0.1,1.5
1080,1069,13500,0.12,0.0125,0.1,1.5
1080,1089,13500,0.13,0.0125,0.1,1.5
1081,1066,13500,0.04,0.0125,0.1,1.5
1081,1102,13500,0,0.0125,0.1,1.5
1082,1026,11250,0.15,0.0125,0.1,1.5
1082,1070,11250,0.13,0.0125,0.1,1.5
1083,1072,9000,0.06,0.0125,0.1,1.5
1084,1118,9000,0.07,0.0125,0.1,1.5
1085,1111,9000,0.16,0.0125,0.1,1.5
1086,1050,16500,0.14,0.0125,0.1,1.5
1086,1139,16500,0.16,0.0125,0.1,1.5
1087,1051,30000,0.11,0.0125,0.1,1.5
1087,1123,30000,0.14,0.0125,0.1,1.5
1088,1069,9000,0.05,0.0125,0.1,1.5
1089,14,1.50E+06,0.16,0.0125,0.1,1.5
1089,1044,11250,0.13,0.0125,0.1,1.5
1089,1080,13500,0.13,0.0125,0.1,1.5
1089,1101,13500,0.06,0.0125,0.1,1.5
1090,14,1.50E+06,0.21,0.0125,0.1,1.5
1090,1082,11250,0.08,0.0125,0.1,1.5
1091,1053,10500,0.09,0.0125,0.1,1.5
1091,1109,7500,0.08,0.0125,0.1,1.5
1092,1064,11250,0.1,0.0125,0.1,1.5
1092,1073,9000,0.05,0.0125,0.1,1.5
1092,1115,11250,0.11,0.0125,0.1,1.5
1093,41,1.50E+06,0.23,0.0125,0.1,1.5
1093,1046,9000,0.11,0.0125,0.1,1.5
1094,39,1.50E+06,0.11,0.0125,0.1,1.5
1094,1095,9000,0.06,0.0125,0.1,1.5
1094,1112,11250,0.05,0.0125,0.1,1.5
1095,1038,13500,0.17,0.0125,0.1,1.5
1095,1112,9000,0.06,0.0125,0.1,1.5
1097,1052,13500,0.07,0.0125,0.1,1.5
1097,1088,12000,0.02,0.0125,0.1,1.5
1097,1168,13500,0.2,0.0125,0.1,1.5
1098,1075,13500,0.16,0.0125,0.1,1.5
1098,1116,13500,0.2,0.0125,0.1,1.5
1099,7,1.50E+06,0.25,0.0125,0.1,1.5
1099,1055,11250,0.17,0.0125,0.1,1.5
1099,1077,13500,0.17,0.0125,0.1,1.5
1099,1105,13500,0.17,0.0125,0.1,1.5
1099,1128,11250,0.09,0.0125,0.1,1.5
1100,8,1.50E+06,0.24,0.0125,0.1,1.5
1100,1104,9000,0.08,0.0125,0.1,1.5
1100,1127,9000,0.09,0.0125,0.1,1.5
1101,1089,13500,0.06,0.0125,0.1,1.5
1101,1090,11250,0.05,0.0125,0.1,1.5
1101,1108,13500,0.15,0.0125,0.1,1.5
1101,1203,11250,0.29,0.0125,0.1,1.5
1102,1081,13500,0,0.0125,0.1,1.5
1102,1114,13500,0.17,0.0125,0.1,1.5
1103,1064,11250,0.09,0.0125,0.1,1.5
1103,1131,11250,0.11,0.0125,0.1,1.5
1104,1071,9000,0.08,0.0125,0.1,1.5
1104,1121,9000,0.15,0.0125,0.1,1.5
1105,1083,9000,0.05,0.0125,0.1,1.5
1105,1099,13500,0.17,0.0125,0.1,1.5
1105,1110,13500,0.09,0.0125,0.1,1.5
1106,1107,13500,0.15,0.0125,0.1,1.5
1106,1124,13500,0.16,0.0125,0.1,1.5
1107,1079,13500,0.26,0.0125,0.1,1.5
1107,1106,13500,0.15,0.0125,0.1,1.5
1108,1082,11250,0.08,0.0125,0.1,1.5
1108,1101,13500,0.15,0.0125,0.1,1.5
1108,1117,13500,0.07,0.0125,0.1,1.5
1109,1091,10500,0.08,0.0125,0.1,1.5
1109,1126,7500,0.03,0.0125,0.1,1.5
1109,1184,9000,0.17,0.0125,0.1,1.5
1110,1076,11250,0.1,0.0125,0.1,1.5
1110,1105,13500,0.09,0.0125,0.1,1.5
1110,1120,13500,0.15,0.0125,0.1,1.5
1110,1137,11250,0.1,0.0125,0.1,1.5
1111,1074,11250,0.1,0.0125,0.1,1.5
1111,1118,9000,0.15,0.0125,0.1,1.5
1111,1148,11250,0.1,0.0125,0.1,1.5
1112,1130,11250,0.07,0.0125,0.1,1.5
1113,1267,11250,0.08,0.0125,0.1,1.5
1113,1300,9000,0.05,0.0125,0.1,1.5
1114,1102,13500,0.17,0.0125,0.1,1.5
1114,1131,13500,0.07,0.0125,0.1,1.5
1115,1092,11250,0.11,0.0125,0.1,1.5
1115,1093,9000,0.07,0.0125,0.1,1.5
1115,1147,11250,0.14,0.0125,0.1,1.5
1116,1015,11250,0.27,0.0125,0.1,1.5
1116,1098,13500,0.2,0.0125,0.1,1.5
1116,1130,13500,0.12,0.0125,0.1,1.5
1117,1108,13500,0.07,0.0125,0.1,1.5
1117,1125,13500,0.18,0.0125,0.1,1.5
1118,1119,9000,0.15,0.0125,0.1,1.5
1118,1154,9000,0.08,0.0125,0.1,1.5
1119,1147,9000,0.08,0.0125,0.1,1.5
1120,1110,13500,0.15,0.0125,0.1,1.5
1120,1127,13500,0.11,0.0125,0.1,1.5
1121,1143,7500,0.08,0.0125,0.1,1.5
1121,1607,9000,0.07,0.0125,0.1,1.5
1122,1138,10500,0.05,0.0125,0.1,1.5
1123,1087,30000,0.14,0.0125,0.1,1.5
1123,1140,30000,0.07,0.0125,0.1,1.5
1124,1106,13500,0.16,0.0125,0.1,1.5
1124,1141,13500,0.11,0.0125,0.1,1.5
1124,1235,11250,0.32,0.0125,0.1,1.5
1125,1117,13500,0.18,0.0125,0.1,1.5
1125,1126,7500,0.02,0.0125,0.1,1.5
1126,1109,10500,0.03,0.0125,0.1,1.5
1126,1125,7500,0.02,0.0125,0.1,1.5
1126,1134,9000,0.03,0.0125,0.1,1.5
1126,1606,22500,0.07,0.0125,0.1,1.5
1127,1120,13500,0.11,0.0125,0.1,1.5
1127,1133,13500,0.08,0.0125,0.1,1.5
1127,1177,4500,0.15,0.0125,0.1,1.5
1128,1099,11250,0.09,0.0125,0.1,1.5
1128,1144,11250,0.05,0.0125,0.1,1.5
1129,1130,13500,0.2,0.0125,0.1,1.5
1129,1149,13500,0.11,0.0125,0.1,1.5
1130,1095,13500,0.08,0.0125,0.1,1.5
1130,1116,13500,0.12,0.0125,0.1,1.5
1130,1129,13500,0.2,0.0125,0.1,1.5
1130,1153,10500,0.05,0.0125,0.1,1.5
1131,1103,11250,0.11,0.0125,0.1,1.5
1131,1114,13500,0.07,0.0125,0.1,1.5
1131,1155,13500,0.08,0.0125,0.1,1.5
1131,1174,11250,0.12,0.0125,0.1,1.5
1132,1172,10500,0.02,0.0125,0.1,1.5
1132,1189,10500,0.04,0.0125,0.1,1.5
1133,8,1.50E+06,0.23,0.0125,0.1,1.5
1133,1104,9000,0.09,0.0125,0.1,1.5
1133,1127,13500,0.08,0.0125,0.1,1.5
1133,1143,13500,0.16,0.0125,0.1,1.5
1134,1158,9000,0.05,0.0125,0.1,1.5
1135,1105,9000,0.1,0.0125,0.1,1.5
1136,1102,9000,0.16,0.0125,0.1,1.5
1136,1174,4500,0.16,0.0125,0.1,1.5
1137,1110,11250,0.1,0.0125,0.1,1.5
1137,1169,11250,0.07,0.0125,0.1,1.5
1138,1145,4500,0.07,0.0125,0.1,1.5
1138,1179,10500,0.1,0.0125,0.1,1.5
1139,1086,16500,0.16,0.0125,0.1,1.5
1139,1180,16500,0.14,0.0125,0.1,1.5
1140,1123,30000,0.07,0.0125,0.1,1.5
1140,1183,30000,0.14,0.0125,0.1,1.5
1141,1001,11250,0.33,0.0125,0.1,1.5
1141,1124,13500,0.11,0.0125,0.1,1.5
1141,1182,11250,0.23,0.0125,0.1,1.5
1142,1168,9000,0.06,0.0125,0.1,1.5
1142,1191,9000,0.11,0.0125,0.1,1.5
1143,1133,13500,0.16,0.0125,0.1,1.5
