NODEID,LONG,LAT
3068,-117.919624,33.767651
3069,-117.919533,33.774307
3070,-117.914291,33.788876
3071,-117.902008,33.759937
3072,-117.903946,33.774467
3073,-117.927673,33.817993
3074,-117.914536,33.803349
3075,-117.891636,33.788982
3076,-117.914644,33.812369
3077,-117.907319,33.803371
3078,-117.914688,33.815552
3079,-117.910727,33.811818
3080,-117.906724,33.807848
3081,-117.901947,33.803383
3082,-117.897352,33.798788
3083,-117.896661,33.803399
3084,-117.893425,33.687338
3085,-117.888993,33.68728
3086,-117.884552,33.699921
3087,-117.884666,33.687298
3088,-117.884696,33.690588
3089,-117.884407,33.716187
3090,-117.880477,33.687307
3091,-117.879434,33.687266
3092,-117.867393,33.700012
3093,-117.863596,33.685777
3094,-117.866381,33.692345
3095,-117.867271,33.715935
3096,-117.884209,33.727158
3097,-117.884224,33.745464
3098,-117.867142,33.727066
3099,-117.866989,33.745369
3100,-117.860611,33.698448
3101,-117.854233,33.693832
3102,-117.854675,33.704502
3103,-117.847961,33.700089
3104,-117.849892,33.715847
3105,-117.851425,33.707928
3106,-117.842537,33.705517
3107,-117.82576,33.694065
3108,-117.843971,33.715687
3109,-117.826599,33.721478
3110,-117.849815,33.726749
3111,-117.851166,33.745441
3112,-117.851219,33.751991
3113,-117.834175,33.726494
3114,-117.833336,33.726223
3115,-117.843503,33.745501
3116,-117.841545,33.745548
3117,-117.842529,33.748058
3118,-117.844624,33.750894
3119,-117.840721,33.743876
3120,-117.835304,33.741494
3121,-117.832947,33.740662
3122,-117.839704,33.745576
3123,-117.84073,33.74815
3124,-117.832306,33.745522
3125,-117.831482,33.748173
3126,-117.884048,33.760025
3127,-117.885897,33.778939
3128,-117.883904,33.776978
3129,-117.882957,33.778965
3130,-117.866966,33.760021
3131,-117.866807,33.764444
3132,-117.866753,33.767902
3133,-117.877121,33.780449
3134,-117.875366,33.778919
3135,-117.883062,33.78526
3136,-117.878738,33.78199
3137,-117.869099,33.770816
3138,-117.866723,33.770775
3139,-117.87066,33.772899
3140,-117.866623,33.778214
3141,-117.868263,33.778301
3142,-117.866653,33.78788
3143,-117.892258,33.793839
3144,-117.890068,33.788982
3145,-117.889801,33.791256
3146,-117.884903,33.787834
3147,-117.883576,33.785756
3148,-117.883621,33.787857
3149,-117.888443,33.794434
3150,-117.888466,33.803368
3151,-117.88253,33.805687
3152,-117.888542,33.818142
3153,-117.881893,33.78787
3154,-117.879161,33.786219
3155,-117.879112,33.78788
3156,-117.879097,33.806042
3157,-117.866341,33.809021
3158,-117.875557,33.818169
3159,-117.861588,33.759979
3160,-117.857267,33.757428
3161,-117.864631,33.760005
3162,-117.863467,33.762301
3163,-117.864243,33.763607
3164,-117.858204,33.759976
3165,-117.85513,33.756468
3166,-117.85125,33.754002
3167,-117.851242,33.754589
3168,-117.851294,33.757483
3169,-117.85125,33.75996
3170,-117.852463,33.775696
3171,-117.85247,33.787918
3172,-117.847463,33.752726
3173,-117.830353,33.759865
3174,-117.830383,33.776733
3175,-117.852425,33.809143
3176,-117.830269,33.787823
3177,-117.831161,33.810207
3178,-117.800936,33.608145
3179,-117.805946,33.630791
3180,-117.760475,33.582733
3181,-117.75938,33.594025
3182,-117.825675,33.665944
3183,-117.822182,33.669415
3184,-117.815346,33.667195
3185,-117.829491,33.671998
3186,-117.818797,33.672846
3187,-117.797793,33.660079
3188,-117.801032,33.664394
3189,-117.798088,33.693516
3190,-117.791145,33.635841
3191,-117.780415,33.654874
3192,-117.755386,33.61953
3193,-117.794121,33.66346
3194,-117.787045,33.662419
3195,-117.790689,33.666847
3196,-117.782793,33.660777
3197,-117.777245,33.657639
3198,-117.77203,33.654502
3199,-117.774139,33.660657
3200,-117.76626,33.652436
3201,-117.76461,33.670235
3202,-117.778061,33.679585
3203,-117.770411,33.687215
3204,-117.749741,33.591888
3205,-117.724464,33.610046
3206,-117.703363,33.569875
3207,-117.699112,33.570552
3208,-117.706215,33.583668
3209,-117.729424,33.629299
3210,-117.711209,33.612665
3211,-117.706703,33.614677
3212,-117.710711,33.618334
3213,-117.702349,33.611039
3214,-117.70351,33.617319
3215,-117.761695,33.645928
3216,-117.760399,33.651493
3217,-117.753826,33.65019
3218,-117.752683,33.649906
3219,-117.746407,33.648327
3220,-117.744334,33.644594
3221,-117.740874,33.646543
3222,-117.748321,33.651657
3223,-117.737526,33.635872
3224,-117.734378,33.637332
3225,-117.740051,33.646278
3226,-117.734802,33.645035
3227,-117.737313,33.648222
3228,-117.739772,33.65141
3229,-117.757665,33.656505
3230,-117.753685,33.66267
3231,-117.751381,33.665932
3232,-117.753724,33.668867
3233,-117.76017,33.674652
3234,-117.764841,33.685555
3235,-117.761314,33.681042
3236,-117.757431,33.677471
3237,-117.755299,33.673624
3238,-117.746023,33.659341
3239,-117.742882,33.655357
3240,-117.74879,33.662842
3241,-117.738909,33.655239
3242,-117.735893,33.697681
3243,-117.726214,33.628925
3244,-117.729103,33.638046
3245,-117.725184,33.634517
3246,-117.724827,33.634228
3247,-117.719612,33.628426
3248,-117.732653,33.642216
3249,-117.732321,33.641806
3250,-117.724242,33.638145
3251,-117.715263,33.639687
3252,-117.714946,33.623083
3253,-117.714198,33.630556
3254,-117.709213,33.634136
3255,-117.696457,33.623112
3256,-117.70224,33.655144
3257,-117.705673,33.663128
3258,-117.805969,33.704998
3259,-117.796663,33.717428
3260,-117.832982,33.738509
3261,-117.816653,33.731524
3262,-117.830685,33.739805
3263,-117.833002,33.742599
3264,-117.817814,33.735348
3265,-117.811264,33.748222
3266,-117.814667,33.733471
3267,-117.81189,33.731529
3268,-117.812876,33.735319
3269,-117.797352,33.72147
3270,-117.810333,33.749207
3271,-117.809021,33.748222
3272,-117.803566,33.744671
3273,-117.783593,33.707953
3274,-117.791737,33.717545
3275,-117.784456,33.712472
3276,-117.76767,33.689915
3277,-117.770274,33.693822
3278,-117.77581,33.702385
3279,-117.781311,33.710239
3280,-117.778965,33.707273
3281,-117.779568,33.712003
3282,-117.763176,33.716583
3283,-117.770203,33.72139
3284,-117.794556,33.719482
3285,-117.792666,33.721406
3286,-117.787216,33.730244
3287,-117.789902,33.735073
3288,-117.786842,33.732914
3289,-117.785934,33.732269
3290,-117.777267,33.726158
3291,-117.78228,33.729691
3292,-117.801361,33.758728
3293,-117.798485,33.810314
3294,-117.770767,33.795033
3295,-117.758026,33.783058
3296,-117.766785,33.799519
3297,-117.750229,33.707546
3298,-117.742302,33.749683
3299,-117.738213,33.745987
3300,-117.721375,33.729057
3301,-117.722049,33.716073
3302,-117.709053,33.762184
3303,-117.750107,33.776058
3304,-117.731491,33.759155
3305,-117.746445,33.780785
3306,-117.728249,33.767849
3307,-117.764359,33.795441
3308,-117.760986,33.792419
3309,-117.756531,33.790943
3310,-117.728264,33.765259
3311,-117.726944,33.767796
3312,-117.943442,33.832535
3313,-117.958369,33.842688
3314,-117.961166,33.846783
3315,-117.95797,33.845562
3316,-117.958389,33.847057
3317,-117.955714,33.847023
3318,-117.958396,33.849179
3319,-117.953833,33.842842
3320,-117.943127,33.836984
3321,-117.940755,33.829939
3322,-117.940742,33.832581
3323,-117.931976,33.832767
3324,-117.940521,33.835629
3325,-117.940819,33.839029
3326,-117.940933,33.847084
3327,-117.958443,33.853954
3328,-117.94104,33.854229
3329,-117.941071,33.859497
3330,-117.957024,33.876698
3331,-117.941124,33.875
3332,-117.923424,33.853977
3333,-117.923416,33.859566
3334,-117.941811,33.888977
3335,-117.9235,33.874043
3336,-117.921303,33.818054
3337,-117.928908,33.830242
3338,-117.927827,33.832798
3339,-117.920673,33.821453
3340,-117.917511,33.818466
3341,-117.914665,33.818035
3342,-117.914708,33.821536
3343,-117.918861,33.834324
3344,-117.923119,33.847176
3345,-117.911133,33.818058
3346,-117.888474,33.840065
3347,-117.888474,33.84721
3348,-117.923416,33.86842
3349,-117.923935,33.883205
3350,-117.888382,33.854267
3351,-117.888489,33.859833
3352,-117.888756,33.874287
3353,-117.943787,33.893444
3354,-117.928185,33.895664
3355,-117.932251,33.91745
3356,-117.932251,33.924667
3357,-117.964035,33.946171
3358,-117.932312,33.93919
3359,-117.908379,33.899532
3360,-117.890968,33.897923
3361,-117.899445,33.91655
3362,-117.931084,33.946133
3363,-117.879303,33.925362
3364,-117.875191,33.837906
3365,-117.875008,33.847286
3366,-117.874702,33.849602
3367,-117.870316,33.847687
3368,-117.88913,33.888004
3369,-117.879448,33.874168
3370,-117.876266,33.861427
3371,-117.86187,33.864986
3372,-117.879837,33.889099
3373,-117.861824,33.871105
3374,-117.851784,33.835762
3375,-117.854813,33.847874
3376,-117.834587,33.835068
3377,-117.833115,33.835033
3378,-117.856506,33.851196
3379,-117.862625,33.887821
3380,-117.847374,33.868633
3381,-117.83741,33.851311
3382,-117.8368,33.855556
3383,-117.842018,33.868271
3384,-117.841034,33.888401
3385,-117.887085,33.911896
3386,-117.882637,33.91066
3387,-117.863075,33.911003
3388,-117.86824,33.945541
3389,-117.851486,33.90979
3390,-117.84137,33.904343
3391,-117.846794,33.924408
3392,-117.931038,33.991116
3393,-117.930298,33.997044
3394,-117.924576,34.009075
3395,-117.95208,34.015549
3396,-117.927612,33.961658
3397,-117.904999,33.988571
3398,-117.904877,33.994228
3399,-117.907722,34.006409
3400,-117.949165,34.037136
3401,-117.936215,34.071083
3402,-117.937571,34.072409
3403,-117.926178,34.070465
3404,-117.935684,34.072342
3405,-117.93357,34.072328
3406,-117.935137,34.073581
3407,-117.914116,34.031338
3408,-117.928216,34.072296
3409,-117.926071,34.072277
3410,-117.925813,34.074013
3411,-117.923699,34.07226
3412,-117.909729,34.072132
3413,-117.907159,34.070218
3414,-117.907059,34.072086
3415,-117.904272,34.072105
3416,-117.907025,34.073936
3417,-117.834007,34.002014
3418,-117.853127,33.96175
3419,-117.83506,34.027237
3420,-117.846733,34.042973
3421,-117.874914,34.07173
3422,-117.871446,34.069143
3423,-117.871613,34.071682
3424,-117.871712,34.074375
3425,-117.86828,34.071525
3426,-117.818054,34.063626
3427,-117.826447,33.844288
3428,-117.812607,33.849762
3429,-117.81366,33.850948
3430,-117.817719,33.85957
3431,-117.817688,33.866829
3432,-117.789833,33.854321
3433,-117.789742,33.859798
3434,-117.78968,33.862751
3435,-117.811676,33.887257
3436,-117.810608,33.888657
3437,-117.74379,33.870068
3438,-117.812553,33.888653
3439,-117.78096,33.94548
3440,-117.710953,33.866806
3441,-117.822563,34.010082
3442,-117.810135,34.000759
3443,-117.810982,34.02309
3444,-117.811508,34.04845
3445,-117.800156,34.043278
3446,-117.805388,34.055494
3447,-117.802516,34.055109
3448,-117.803139,34.057335
3449,-117.801076,34.059114
3450,-117.805603,34.065105
3451,-117.806641,34.06831
3452,-117.802452,34.066616
3453,-117.80894,34.073494
3454,-117.797424,34.040363
3455,-117.746841,34.023262
3456,-117.771004,34.027203
3457,-117.78038,34.053371
3458,-117.75753,34.03183
3459,-117.788475,34.061295
3460,-117.786461,34.061413
3461,-117.796808,34.064693
3462,-117.797988,34.068809
3463,-117.790076,34.072002
3464,-117.787729,34.070471
3465,-117.786629,34.072731
3466,-117.785533,34.074481
3467,-117.783282,34.072819
3468,-117.7145,33.982643
3469,-117.728737,33.961079
3470,-117.737015,33.957176
3471,-117.716805,33.964657
3472,-117.714439,33.966129
3473,-117.69986,33.96769
3474,-117.743057,34.019779
3475,-117.708199,33.982697
3476,-117.74427,34.02108
3477,-117.742172,34.019978
3478,-117.739151,34.01915
3479,-117.739555,34.024563
3480,-117.739746,34.033482
3481,-117.740532,34.055172
3482,-117.740784,34.062527
3483,-117.743837,34.076932
3484,-117.741264,34.07579
3485,-117.740952,34.078144
3486,-117.730934,34.018803
3487,-117.730736,34.020767
3488,-117.728699,34.025196
3489,-117.729218,34.023121
3490,-117.723312,34.011539
3491,-117.723427,34.018803
3492,-117.723427,34.025105
3493,-117.723457,34.025715
3494,-117.722862,34.048401
3495,-117.688576,34.019035
3496,-117.688545,34.026207
3497,-117.688576,34.030266
3498,-117.723137,34.05566
3499,-117.720108,34.055756
3500,-117.718895,34.058701
3501,-117.716919,34.063129
3502,-117.688515,34.055874
3503,-117.711731,34.075878
3504,-117.688797,34.06311
3505,-117.698705,33.566958
3506,-117.675627,33.580732
3507,-117.672443,33.562827
3508,-117.669735,33.560894
3509,-117.671092,33.575999
3510,-117.670914,33.580017
3511,-117.670832,33.584743
3512,-117.690908,33.601098
3513,-117.689888,33.604507
3514,-117.685399,33.602063
3515,-117.694423,33.607032
3516,-117.688212,33.607948
3517,-117.685913,33.609802
3518,-117.680375,33.600006
3519,-117.672576,33.595122
3520,-117.675621,33.597782
3521,-117.674415,33.599644
3522,-117.659622,33.622375
3523,-117.657402,33.563339
3524,-117.667122,33.580387
3525,-117.658676,33.584045
3526,-117.653717,33.613255
3527,-117.679451,33.637024
3528,-117.685417,33.646992
3529,-117.663155,33.675551
3530,-117.658195,33.673313
3531,-117.650642,33.627857
3532,-117.652626,33.659702
3533,-117.643593,33.651051
3534,-117.670958,33.678899
3535,-117.646164,33.661324
3536,-117.618217,33.637562
3537,-117.581215,33.648232
3538,-117.66658,33.781784
3539,-117.676552,33.863762
3540,-117.63546,33.830265
3541,-117.457336,33.601807
3542,-117.523041,33.825371
3543,-117.397873,33.730629
3544,-117.672562,33.869095
3545,-117.670769,33.869492
3546,-117.656914,33.878506
3547,-117.654991,33.877552
3548,-117.649582,33.876732
3549,-117.639397,33.883537
3550,-117.686829,33.965542
3551,-117.65741,33.929035
3552,-117.643204,33.885216
3553,-117.654488,33.924015
3554,-117.649712,33.953102
3555,-117.607208,33.849949
3556,-117.612587,33.880692
3557,-117.602997,33.880123
3558,-117.566757,33.875549
3559,-117.564865,33.879971
3560,-117.698853,33.968372
3561,-117.690865,33.968143
3562,-117.693436,33.972462
3563,-117.689835,33.968689
3564,-117.688217,33.977833
3565,-117.688271,33.982826
3566,-117.678986,33.967503
3567,-117.663544,33.949684
3568,-117.679565,33.968266
3569,-117.688377,33.997398
3570,-117.666603,33.997509
3571,-117.649864,33.968529
3572,-117.632492,33.957203
3573,-117.627197,33.968719
3574,-117.666618,34.019127
3575,-117.649788,34.019215
3576,-117.666649,34.026344
3577,-117.666702,34.030354
3578,-117.68866,34.077591
3579,-117.668922,34.055939
3580,-117.669144,34.063271
3581,-117.669197,34.077793
3582,-117.649864,34.026199
3583,-117.649918,34.030373
3584,-117.627419,34.019344
3585,-117.650101,34.054974
3586,-117.627464,34.030407
3587,-117.650124,34.063381
3588,-117.650169,34.077927
3589,-117.62767,34.054806
3590,-117.627579,34.063419
3591,-117.62575,34.077588
3592,-117.626991,33.958172
3593,-117.610176,33.968792
3594,-117.627426,33.997696
3595,-117.592674,33.997425
3596,-117.592041,33.975155
3597,-117.592583,33.976959
3598,-117.557472,33.975315
3599,-117.59259,34.004326
3600,-117.592705,34.018852
3601,-117.592651,34.030441
3602,-117.622421,34.077534
3603,-117.626116,34.07964
3604,-117.59269,34.04398
3605,-117.609909,34.063503
3606,-117.618744,34.075455
3607,-117.618955,34.077598
3608,-117.612174,34.071663
3609,-117.610237,34.077534
3610,-117.609848,34.068586
3611,-117.609848,34.070316
3612,-117.607313,34.069192
3613,-117.602535,34.065223
3614,-117.60303,34.068256
3615,-117.575104,34.028843
3616,-117.57505,34.038074
3617,-117.592567,34.062687
3618,-117.598152,34.067616
3619,-117.592613,34.077404
3620,-117.592557,34.064839
3621,-117.592545,34.067436
3622,-117.592558,34.070326
3623,-117.587344,34.067454
3624,-117.575132,34.064676
3625,-117.579407,34.067421
3626,-117.575081,34.077358
3627,-117.575066,34.067463
3628,-117.575051,34.070304
3629,-117.571251,34.067399
3630,-117.545716,33.874402
3631,-117.550498,33.880684
3632,-117.54525,33.882439
3633,-117.544445,33.878698
3634,-117.545471,33.874397
3635,-117.538551,33.874046
3636,-117.5495,33.885827
3637,-117.539948,33.883106
3638,-117.554513,33.933928
3639,-117.554558,33.937893
3640,-117.550778,33.938105
3641,-117.554573,33.942138
3642,-117.486847,33.896976
3643,-117.50132,33.944672
3644,-117.472626,33.899864
3645,-117.475441,33.903446
3646,-117.453194,33.945808
3647,-117.455376,33.872356
3648,-117.441238,33.914642
3649,-117.445854,33.920265
3650,-117.554862,33.975288
3651,-117.549354,33.968935
3652,-117.549263,33.975231
3653,-117.549199,33.981509
3654,-117.54362,33.975211
3655,-117.557404,34.023788
3656,-117.549339,34.017977
3657,-117.475143,33.975399
3658,-117.557678,34.032303
3659,-117.549393,34.02161
3660,-117.54938,34.026884
3661,-117.549431,34.028751
3662,-117.544047,34.020083
3663,-117.548912,34.028493
3664,-117.549347,34.033794
3665,-117.551098,34.067326
3666,-117.547241,34.07716
3667,-117.54414,34.06168
3668,-117.544037,34.067318
3669,-117.544144,34.072778
3670,-117.53706,34.067238
3671,-117.544164,34.07394
3672,-117.544144,34.077175
3673,-117.540758,34.077142
3674,-117.526604,34.017864
3675,-117.523544,34.016144
3676,-117.523567,34.017956
3677,-117.523422,34.033627
3678,-117.523338,34.047871
3679,-117.523224,34.064093
3680,-117.527071,34.067253
3681,-117.523132,34.07708
3682,-117.52327,34.067268
3683,-117.523157,34.070342
3684,-117.505867,34.047958
3685,-117.51977,34.067471
3686,-117.519288,34.067494
3687,-117.515579,34.067593
3688,-117.511673,34.066814
3689,-117.511718,34.069019
3690,-117.433319,34.011543
3691,-117.487915,34.047981
3692,-117.491912,34.065746
3693,-117.487953,34.070156
3694,-117.487907,34.06601
3695,-117.487999,34.055519
3696,-117.487999,34.061134
3697,-117.488024,34.063527
3698,-117.484015,34.065872
3699,-117.488031,34.067857
3700,-117.434746,34.048176
3701,-117.438431,34.066969
3702,-117.434746,34.070259
3703,-117.933617,34.086658
3704,-117.933563,34.107002
3705,-117.956673,34.13414
3706,-117.955459,34.137127
3707,-117.952298,34.132984
3708,-117.932899,34.127499
3709,-117.936322,34.129089
3710,-117.932709,34.133572
3711,-117.932846,34.129711
3712,-117.932816,34.131521
3713,-117.924782,34.086636
3714,-117.906967,34.086403
3715,-117.906906,34.10677
3716,-117.929586,34.130498
3717,-117.910229,34.121467
3718,-117.907852,34.133472
3719,-117.906708,34.12051
3720,-117.906791,34.117906
3721,-117.906729,34.122357
3722,-117.903207,34.120783
3723,-117.891449,34.165451
3724,-117.871742,34.086071
3725,-117.871811,34.105999
3726,-117.876186,34.120775
3727,-117.871719,34.128746
3728,-117.871849,34.117561
3729,-117.871834,34.120522
3730,-117.871826,34.123577
3731,-117.866247,34.119127
3732,-117.821569,34.09934
3733,-117.823709,34.106576
3734,-117.831871,34.120923
3735,-117.834892,34.288536
3736,-117.834534,34.289299
3737,-117.850357,34.35688
3738,-117.818451,34.099285
3739,-117.818585,34.096156
3740,-117.818681,34.102424
3741,-117.819206,34.103487
3742,-117.820786,34.106571
3743,-117.823182,34.113683
3744,-117.822031,34.108746
3745,-117.817319,34.104831
3746,-117.793282,34.101845
3747,-117.793335,34.122303
3748,-117.825089,34.120583
3749,-117.81529,34.119838
3750,-117.793259,34.119595
3751,-117.793228,34.106541
3752,-117.768639,34.097084
3753,-117.789146,34.121475
3754,-117.786308,34.119942
3755,-117.775696,34.144814
3756,-117.773659,34.150635
3757,-117.771271,34.155216
3758,-117.735985,34.090061
3759,-117.735931,34.096043
3760,-117.739954,34.080081
3761,-117.737614,34.079561
3762,-117.736076,34.107014
3763,-117.735703,34.121517
3764,-117.734596,34.121559
3765,-117.709129,34.081757
3766,-117.706032,34.092567
3767,-117.702065,34.10675
3768,-117.70919,34.081575
3769,-117.706032,34.08881
3770,-117.704559,34.092487
3771,-117.697662,34.121548
3772,-117.737053,34.49802
3773,-117.651711,34.366096
3774,-117.694054,34.083076
3775,-117.688713,34.092297
3776,-117.688721,34.08535
3777,-117.688664,34.081434
3778,-117.688713,34.089064
3779,-117.698662,34.106728
3780,-117.688766,34.106659
3781,-117.683587,34.087091
3782,-117.67572,34.087208
3783,-117.66935,34.087254
3784,-117.66935,34.106773
3785,-117.692703,34.121487
3786,-117.697914,34.147472
3787,-117.669518,34.12141
3788,-117.669472,34.133991
3789,-117.669233,34.084016
3790,-117.669261,34.090463
3791,-117.663998,34.087254
3792,-117.655439,34.087297
3793,-117.650299,34.106976
3794,-117.650142,34.083929
3795,-117.650169,34.087296
3796,-117.650172,34.090409
3797,-117.650177,34.092743
3798,-117.644933,34.08728
3799,-117.650215,34.099689
3800,-117.640663,34.10704
3801,-117.669403,34.132069
3802,-117.650291,34.121567
3803,-117.650307,34.132214
3804,-117.65033,34.134064
3805,-117.640732,34.121494
3806,-117.641838,34.132301
3807,-117.641876,34.134094
3808,-117.641899,34.135895
3809,-117.679306,34.164841
3810,-117.661842,34.157482
3811,-117.610268,34.091965
3812,-117.610191,34.099205
3813,-117.610168,34.106514
3814,-117.615356,34.121399
3815,-117.615471,34.132572
3816,-117.592896,34.134365
3817,-117.592567,34.091469
3818,-117.592567,34.099167
3819,-117.592628,34.106449
3820,-117.575027,34.084576
3821,-117.575027,34.099075
3822,-117.575089,34.106453
3823,-117.592575,34.121338
3824,-117.59288,34.132618
3825,-117.575035,34.121365
3826,-117.575089,34.132401
3827,-117.575119,34.136017
3828,-117.574928,34.150429
3829,-117.545021,34.088127
3830,-117.539262,34.098988
3831,-117.544122,34.080637
3832,-117.539528,34.099003
3833,-117.535193,34.106385
3834,-117.522591,34.120811
3835,-117.52272,34.135696
3836,-117.522957,34.098888
3837,-117.534598,34.103665
3838,-117.531227,34.106461
3839,-117.522873,34.106335
3840,-117.527411,34.10635
3841,-117.528117,34.108868
3842,-117.522667,34.113441
3843,-117.522667,34.113154
3844,-117.514496,34.099014
3845,-117.51384,34.106377
3846,-117.516876,34.118385
3847,-117.516968,34.12116
3848,-117.513168,34.12162
3849,-117.510074,34.121447
3850,-117.510234,34.12411
3851,-117.498129,34.13485
3852,-117.487946,34.099159
3853,-117.487953,34.106422
3854,-117.48774,34.121365
3855,-117.497681,34.134773
3856,-117.487633,34.135849
3857,-117.49148,34.139227
3858,-117.48764,34.138901
3859,-117.487671,34.142223
3860,-117.484428,34.144792
3861,-117.434914,34.106663
3862,-117.435158,34.121391
3863,-117.435127,34.135769
3864,-117.439136,34.178364
3865,-117.470058,34.308442
3866,-117.416001,34.230719
3867,-117.478576,34.311623
3868,-117.473663,34.311798
3869,-117.478169,34.315743
3870,-117.469884,34.312534
3871,-117.576149,34.391338
3872,-117.658577,34.451321
3873,-117.658813,34.499016
3874,-117.485527,34.506851
3875,-117.402959,34.396904
3876,-117.39872,34.506641
3877,-118.322235,34.674793
3878,-118.289459,34.776398
3879,-118.288498,34.660294
3880,-118.288574,34.67469
3881,-118.253685,34.703945
3882,-118.253868,34.718513
3883,-118.236328,34.703949
3884,-118.254135,34.733009
3885,-118.236618,34.718586
3886,-118.236572,34.73299
3887,-118.236366,34.711163
3888,-118.218872,34.718658
3889,-118.218903,34.733067
3890,-118.289726,34.820084
3891,-118.254158,34.776379
3892,-118.253929,34.747643
3893,-118.23661,34.747555
3894,-118.218941,34.747608
3895,-118.23674,34.7766
3896,-118.254494,34.820098
3897,-118.237045,34.820143
3898,-118.289726,34.820101
3899,-118.200836,34.674782
3900,-118.200684,34.646973
3901,-118.182457,34.645809
3902,-118.152779,34.645943
3903,-118.209793,34.704048
3904,-118.209991,34.718708
3905,-118.209671,34.733131
3906,-118.200974,34.704075
3907,-118.191826,34.704075
3908,-118.201065,34.718777
3909,-118.201149,34.733204
3910,-118.192078,34.718792
3911,-118.191956,34.733257
3912,-118.157089,34.674961
3913,-118.169449,34.704121
3914,-118.183121,34.704121
3915,-118.183121,34.718822
3916,-118.174454,34.733337
3917,-118.16964,34.719013
3918,-118.169701,34.733341
3919,-118.165298,34.718803
3920,-118.165794,34.733353
3921,-118.152641,34.631069
3922,-118.125351,34.63118
3923,-118.127693,34.646004
3924,-118.132416,34.675091
3925,-118.075882,34.645992
3926,-118.147484,34.704025
3927,-118.147346,34.697266
3928,-118.136452,34.698429
3929,-118.137306,34.704021
3930,-118.129852,34.699116
3931,-118.147751,34.718712
3932,-118.15567,34.718765
3933,-118.155617,34.733387
3934,-118.147972,34.73341
3935,-118.139412,34.718662
3936,-118.129875,34.704041
3937,-118.141815,34.733429
3938,-118.211502,34.747623
3939,-118.219009,34.762001
3940,-118.211433,34.761993
3941,-118.201263,34.747658
3942,-118.192383,34.747704
3943,-118.201401,34.762085
3944,-118.184067,34.776749
3945,-118.183563,34.747772
3946,-118.174652,34.747841
3947,-118.192604,34.762154
3948,-118.169792,34.747856
3949,-118.165909,34.76236
3950,-118.174339,34.762249
3951,-118.16993,34.762306
3952,-118.184143,34.80592
3953,-118.170097,34.776909
3954,-118.169899,34.820282
3955,-118.184196,34.820392
3956,-118.155609,34.820644
3957,-118.040329,34.646034
3958,-118.058311,34.675285
3959,-118.058563,34.70467
3960,-117.968925,34.645897
3961,-117.969017,34.660988
3962,-117.969116,34.675282
3963,-117.540718,34.992271
3964,-117.42627,34.622971
3965,-117.631897,35.010433
3966,-117.63073,35.371586
3967,-117.633972,35.622459
3968,-117.390778,35.681629
3969,-117.376747,33.656437
3970,-117.37516,33.658276
3971,-117.379257,33.660728
3972,-117.365875,33.684639
3973,-117.326859,33.66803
3974,-117.305679,33.615509
3975,-117.299965,33.660259
3976,-117.329681,33.683784
3977,-117.30151,33.665159
3978,-117.380371,33.727825
3979,-117.378403,33.72752
3980,-117.363373,33.719059
3981,-117.35984,33.712936
3982,-117.337941,33.690822
3983,-117.354912,33.705612
3984,-117.338201,33.693153
3985,-117.336975,33.691742
3986,-117.335447,33.690194
3987,-117.335908,33.692756
3988,-117.332764,33.695518
3989,-117.328163,33.700092
3990,-117.318008,33.70908
3991,-117.254005,33.583603
3992,-117.240982,33.581984
3993,-117.271461,33.626968
3994,-117.233513,33.586624
3995,-117.291634,33.653839
3996,-117.299692,33.660979
3997,-117.29615,33.660393
3998,-117.298903,33.663059
3999,-117.296692,33.664375
4000,-117.261467,33.670418
4001,-117.234612,33.684917
4002,-117.207426,33.56315
4003,-117.208578,33.567732
4004,-117.205587,33.565464
4005,-117.202355,33.562941
4006,-117.205246,33.684792
4007,-117.249596,33.772205
4008,-117.242737,33.77216
4009,-117.243523,33.779457
4010,-117.239685,33.699017
4011,-117.234856,33.706287
4012,-117.227699,33.703793
4013,-117.22216,33.728683
4014,-117.212166,33.699577
4015,-117.222748,33.764927
4016,-117.205147,33.690533
4017,-117.188399,33.752673
4018,-117.171768,33.688343
4019,-117.22522,33.782242
4020,-117.217523,33.782361
4021,-117.215431,33.783932
4022,-117.211622,33.781414
4023,-117.249253,33.840807
4024,-117.225207,33.790546
4025,-117.225214,33.790193
4026,-117.218605,33.786142
4027,-117.188382,33.759775
4028,-117.188377,33.754681
4029,-117.183434,33.751244
4030,-117.431206,33.928673
4031,-117.400391,33.946125
4032,-117.387642,33.94619
4033,-117.252888,33.842747
4034,-117.275501,33.888223
4035,-117.353722,33.94492
4036,-117.282854,33.917131
4037,-117.399406,34.004326
4038,-117.395798,33.953407
4039,-117.369202,33.98
4040,-117.375,33.982513
4041,-117.374298,34.000786
4042,-117.386467,34.018799
4043,-117.432434,34.033939
4044,-117.434746,34.064927
4045,-117.434746,34.06712
4046,-117.43478,34.069307
4047,-117.431076,34.067148
4048,-117.395447,34.048534
4049,-117.39927,34.06811
4050,-117.395218,34.07029
4051,-117.39267,34.034008
4052,-117.374649,34.028793
4053,-117.395584,34.063034
4054,-117.395271,34.068459
4055,-117.39527,34.066203
4056,-117.39195,34.068335
4057,-117.39522,34.069994
4058,-117.372728,34.068448
4059,-117.345459,33.956276
4060,-117.339226,33.97575
4061,-117.370567,33.98893
4062,-117.363922,33.996517
4063,-117.358067,33.991177
4064,-117.359049,33.994584
4065,-117.361496,34.019592
4066,-117.356369,33.993382
